tid,seatNumber,price,passportID,rid,fid,fctype
3378,258,442,70095,918,241225,NULL,['Y+']
3379,216,161,13077,1726,R91096,Silver,['Y']
3380,201,1172,8190,3814,UT2154,Silver,['Y']
3381,162,286,144909,2148,EE3693,Platinum,['J']
3382,172,539,120948,2319,8T3006,Silver,['Y']
3383,258,259,129960,2142,IE1875,NULL,['J']
3384,243,1073,31710,1957,133881,NULL,['Y+']
3385,183,581,122253,1266,763684,NULL,['Y+']
3386,156,1233,101145,888,M51709,NULL,['FC']
3387,162,503,125361,863,A13055,Gold,['Y+']
3388,294,944,85203,3025,UB2341,NULL,['J']
3389,213,1100,41889,844,NJ785,NULL,['FC']
3390,281,422,58422,2202,VC3521,NULL,['Y+']
3391,299,271,125529,985,NW1719,NULL,['Y+']
3392,251,575,126378,164,2T2211,NULL,['FC']
3393,204,561,20118,391,LB1823,NULL,['Y+']
3394,267,640,35871,173,GC2103,Platinum,['Y']
3395,255,871,120750,2494,NR904,Explorer,['FC']
3396,183,662,98439,3163,BF3875,NULL,['Y+']
3397,259,415,46875,1732,MY3448,Gold,['FC']
3398,209,1240,57471,3651,TI2045,Explorer,['J']
3399,199,428,36684,1919,ON1140,NULL,['Y']
3400,290,683,137151,2329,P41607,NULL,['Y+']
3401,216,538,99822,3224,WW3127,Gold,['Y']
3402,280,758,37869,397,MX3368,NULL,['Y+']
3403,153,943,115929,2293,HI3097,Explorer,['Y']
3404,253,1036,65223,1159,M63889,NULL,['J']
3405,249,1298,135459,425,I72698,NULL,['FC']
3406,202,401,114756,2053,H52486,NULL,['Y']
3407,154,995,79998,3166,AH2640,Silver,['J']
3408,224,979,115116,733,WK1761,NULL,['J']
3409,109,995,53616,2081,8M1965,NULL,['FC']
3410,164,100,21336,1133,VT3792,Explorer,['Y']
3411,262,1294,68931,449,GO746,Gold,['Y']
3412,231,1150,65874,2537,M71417,Explorer,['Y']
3413,242,819,94701,2913,9I3218,NULL,['J']
3414,195,644,15528,3953,EX3447,NULL,['J']
3415,188,1022,29700,160,6T711,Explorer,['FC']
3416,107,1096,51477,2785,HN1420,NULL,['Y+']
3417,296,975,2625,3156,YD1291,NULL,['Y']
3418,212,871,39324,3812,F51086,Explorer,['Y']
3419,113,228,70620,3162,DF656,NULL,['Y']
3420,205,141,145422,3277,ZK3932,Gold,['Y']
3421,265,860,36048,3125,7K3803,Platinum,['Y+']
3422,216,485,47478,3163,LS226,Explorer,['Y']
3423,117,204,132780,1781,GB75,Platinum,['J']
3424,103,797,141588,3020,GS3936,NULL,['J']
3425,168,1183,94539,2922,YS2409,NULL,['Y+']
3426,277,1236,36018,775,8Y343,Gold,['Y']
3427,100,351,143271,2325,XG5,NULL,['Y']
3428,300,301,44343,2537,OZ2641,Explorer,['Y']
3429,186,420,48120,3335,PR1541,Platinum,['FC']
3430,249,965,15231,1228,FC2056,NULL,['Y+']
3431,207,1194,36012,1293,111837,Gold,['Y+']
3432,234,1115,115080,3001,GA3010,Platinum,['Y+']
3433,183,1063,91782,1079,9H987,NULL,['Y+']
3434,197,1121,145371,1126,BD2063,Explorer,['J']
3435,166,238,126252,1735,S03964,NULL,['Y+']
3436,138,1225,43539,585,TQ3505,Silver,['Y+']
3437,198,667,4470,82,XL2644,Platinum,['Y+']
3438,277,1075,95976,1197,9K1083,NULL,['Y+']
3439,262,1147,69927,990,K63867,Gold,['Y+']
3440,233,956,20598,589,TL275,NULL,['J']
3441,256,849,48438,2470,6D1007,NULL,['J']
3442,210,238,49686,3983,VV249,Explorer,['FC']
3443,221,1137,96444,3867,W21880,NULL,['FC']
3444,266,260,77958,665,T3710,Gold,['Y']
3445,202,383,128709,926,6V3844,Gold,['FC']
3446,221,505,24210,1467,8L3296,NULL,['Y']
3447,188,995,112806,1421,P92401,Explorer,['Y+']
3448,262,1176,39021,260,GD3101,Gold,['FC']
3449,175,762,35421,365,8O2491,NULL,['Y']
3450,111,593,46356,2330,NY2147,NULL,['Y+']
3451,275,1245,44547,2466,3E2321,NULL,['Y+']
3452,131,325,22800,3550,CA2744,NULL,['FC']
3453,151,274,44793,2071,CY723,NULL,['Y+']
3454,254,141,77679,1993,3U2242,Silver,['Y+']
3455,175,1055,74991,1702,NY2948,NULL,['Y']
3456,269,479,137133,2050,SX594,Platinum,['FC']
3457,143,257,125658,3678,XQ3824,Gold,['J']
3458,203,463,59307,1952,KQ18,Explorer,['FC']
3459,192,1155,112578,3047,VA3099,Platinum,['FC']
3460,111,1100,41814,63,1H2502,Gold,['FC']
3461,150,915,45207,1091,9N3154,NULL,['FC']
3462,216,1081,25833,2184,BN185,NULL,['Y']
3463,209,878,119283,1304,VI2803,NULL,['Y']
3464,210,709,91248,163,VE2852,Explorer,['J']
3465,220,365,85998,2338,8S2701,Explorer,['FC']
3466,249,606,18732,1765,RK2422,Platinum,['FC']
3467,265,565,74967,3478,2S2987,Explorer,['J']
3468,219,761,59040,943,АЯ3418,Silver,['J']
3469,146,804,92616,1798,C3679,NULL,['Y']
3470,168,222,79464,3901,SR2110,NULL,['Y+']
3471,292,615,77685,259,O12405,Gold,['Y']
3472,272,229,122805,104,1391,Platinum,['J']
3473,119,147,19518,1428,7O2403,Explorer,['J']
3474,216,194,137361,292,--3365,Silver,['Y+']
3475,276,578,39156,96,9L3832,Platinum,['Y+']
3476,218,872,57327,2345,7R3170,NULL,['J']
3477,145,940,10005,1744,GY3198,NULL,['FC']
3478,134,1132,139992,1096,LS2511,Explorer,['FC']
3479,106,309,67326,3472,K62152,Silver,['FC']
3480,169,141,30756,49,LM3094,Gold,['J']
3481,219,874,67287,3391,DB1092,Platinum,['Y+']
3482,166,1196,142845,1225,G0145,Silver,['FC']
3483,154,853,110400,2231,KP3899,NULL,['Y+']
3484,105,707,102483,2612,ZU2838,Platinum,['FC']
3485,134,206,19716,1925,PN1239,NULL,['J']
3486,189,418,46350,333,KY3729,NULL,['FC']
3487,133,777,115875,664,G21977,NULL,['Y+']
3488,151,843,135765,1662,MA2073,Silver,['Y+']
3489,294,915,76806,2266,S63256,Explorer,['FC']
3490,181,117,137487,1925,WP1832,NULL,['Y+']
3491,221,1201,55302,959,J72039,Gold,['J']
3492,297,1047,28890,1015,3C584,NULL,['Y']
3493,149,1177,89592,1191,II2003,Platinum,['FC']
3494,271,1067,11247,654,JN726,NULL,['Y']
3495,126,336,120933,2757,12941,NULL,['Y+']
3496,264,1129,126048,1952,KB482,Silver,['J']
3497,230,744,45435,3939,XB2324,Silver,['Y+']
3498,239,677,88527,2002,XS2270,NULL,['FC']
3499,170,330,61320,2396,QD3063,Gold,['Y']
3500,298,1101,132936,3528,G61600,NULL,['Y']
3501,135,864,72792,1771,HG2058,NULL,['J']
3502,148,456,104697,453,G13499,NULL,['J']
3503,136,758,129549,3909,HK1249,NULL,['FC']
3504,294,278,48330,406,MB590,NULL,['J']
3505,249,1167,51627,264,CT271,Platinum,['Y']
3506,187,155,3069,1501,BF3890,NULL,['Y+']
3507,238,644,3894,1107,IJ3077,NULL,['Y']
3508,106,198,140838,3871,K33369,Silver,['J']
3509,141,1222,57669,3127,6T711,NULL,['Y+']
3510,239,669,33165,3171,AN1283,Silver,['J']
3511,106,1012,113712,911,YE3544,NULL,['Y+']
3512,137,974,137850,1678,CA1355,NULL,['FC']
3513,157,1044,123831,662,TF1049,Silver,['Y']
3514,109,986,28950,3047,RX1865,Platinum,['FC']
3515,201,1265,88350,627,YI1929,Gold,['Y+']
3516,147,836,116055,1965,ZB2374,Explorer,['FC']
3517,281,820,39666,2241,8D1863,NULL,['Y+']
3518,200,217,12339,869,T9880,NULL,['J']
3519,228,712,78987,2661,5L918,NULL,['J']
3520,191,410,121692,170,XZ3713,Platinum,['FC']
3521,289,540,9027,3146,RU3724,NULL,['J']
3522,179,383,140148,2527,6D1289,NULL,['FC']
3523,277,1024,142020,2742,N81087,NULL,['FC']
3524,249,366,67419,3157,UF3249,Gold,['Y']
3525,179,381,37368,793,TR3389,NULL,['Y+']
3526,284,156,133860,33,7T2518,NULL,['Y']
3527,128,1256,28059,3987,CQ3107,NULL,['Y']
3528,249,902,98292,3554,AI1849,Gold,['Y+']
3529,181,405,122145,2852,OU1959,Platinum,['Y+']
3530,265,571,14484,1058,J22653,NULL,['Y+']
3531,219,1168,130323,2333,RO3001,NULL,['Y']
3532,172,1277,26169,2173,2W1764,Explorer,['FC']
3533,187,1140,30006,920,W91579,Explorer,['Y+']
3534,294,743,133206,3017,1H3564,Silver,['FC']
3535,252,556,125964,2032,1K1904,NULL,['J']
3536,203,401,59634,3127,AL3732,NULL,['J']
3537,221,1223,111888,3087,E32916,Explorer,['Y']
3538,242,870,477,293,YT357,Explorer,['Y+']
3539,175,802,74565,866,KF148,NULL,['Y']
3540,281,838,69153,2252,RX991,Explorer,['J']
3541,288,436,139572,3452,SV2686,Explorer,['Y+']
3542,131,1016,89058,982,EH2918,Explorer,['Y']
3543,140,996,76320,811,MC2118,Explorer,['FC']
3544,222,1132,123246,3668,ZL778,Silver,['Y+']
3545,268,772,6144,3790,I53042,NULL,['Y+']
3546,177,1206,62562,2970,UF3535,Platinum,['Y+']
3547,273,372,9345,2994,QD2519,Gold,['Y']
3548,201,389,74817,67,8S2701,NULL,['FC']
3549,272,397,81270,948,CT2604,Gold,['Y']
3550,129,528,143109,2876,H41726,NULL,['Y+']
3551,101,611,125790,1759,DH1879,NULL,['FC']
3552,155,135,94938,3496,NI963,NULL,['FC']
3553,119,145,84225,495,8P2975,NULL,['J']
3554,250,223,89955,1161,PP2856,Silver,['Y+']
3555,275,147,146253,3321,QC3038,NULL,['J']
3556,159,1179,8715,2435,S03964,NULL,['FC']
3557,265,268,45168,622,KX1467,Silver,['FC']
3558,176,615,71337,2863,Q51667,Gold,['J']
3559,189,645,105498,3445,GI3618,Platinum,['Y']
3560,136,646,97557,1488,LG403,Explorer,['FC']
3561,230,623,123051,2982,LW2272,Platinum,['Y']
3562,263,801,32208,2113,DT1982,Explorer,['FC']
3563,150,1215,139905,2012,VB3915,Platinum,['FC']
3564,181,622,82293,3681,JF3177,NULL,['Y+']
3565,145,364,147828,1562,I92434,NULL,['J']
3566,215,683,85221,3587,W71414,Platinum,['Y+']
3567,228,107,136335,1109,IR2728,Silver,['J']
3568,203,1028,42027,1423,UE2699,Gold,['FC']
3569,214,354,20235,2866,5D80,NULL,['FC']
3570,145,782,86328,2966,UE2699,NULL,['Y']
3571,151,213,40491,3006,6U208,Gold,['Y+']
3572,279,842,86328,2672,UE1917,NULL,['Y+']
3573,265,211,146961,2420,IS1846,NULL,['J']
3574,127,1101,112716,974,8J1088,Explorer,['Y']
3575,216,424,85497,637,GC411,NULL,['Y']
3576,109,319,71067,3141,8Y2715,Gold,['J']
3577,182,400,47394,848,ZW2723,NULL,['FC']
3578,283,319,131763,1267,JF2135,NULL,['FC']
3579,109,1076,120936,2576,VK1455,Silver,['Y']
3580,298,503,130614,3509,HX2821,NULL,['J']
3581,273,1213,67605,2559,Y41366,NULL,['Y']
3582,114,276,74454,2121,8A190,NULL,['Y+']
3583,143,348,42705,3163,HI2978,Platinum,['Y+']
3584,210,134,104907,1815,1C3830,NULL,['Y+']
3585,162,922,37635,1711,N1929,Platinum,['J']
3586,276,993,115053,156,VE3769,NULL,['Y']
3587,238,902,122154,1985,5H1072,Silver,['Y']
3588,286,899,90549,1613,JK521,NULL,['J']
3589,269,389,68976,675,IJ1624,NULL,['Y']
3590,204,1018,40173,1665,2G3978,NULL,['J']
3591,254,1173,22359,2921,5D2483,NULL,['FC']
3592,118,760,95670,3966,W9626,NULL,['J']
3593,234,942,91293,433,NO1209,NULL,['FC']
3594,105,790,71556,3482,KF1772,Platinum,['Y']
3595,108,139,20745,634,4U533,Gold,['Y+']
3596,179,469,84219,3249,QU455,Explorer,['J']
3597,235,1047,124302,1318,4L2656,NULL,['Y']
3598,253,1137,60420,291,AO3017,Gold,['J']
3599,262,282,96441,2417,8D1863,NULL,['Y+']
3600,266,259,129609,3188,HC525,NULL,['Y+']
3601,171,845,138078,3490,8D396,NULL,['Y']
3602,164,606,33531,1025,FZ2179,NULL,['FC']
3603,163,711,99588,3376,NK1227,NULL,['Y+']
3604,155,1214,6246,3885,NO1890,NULL,['Y+']
3605,137,1286,124848,476,6D1007,Explorer,['Y']
3606,187,1107,12423,3589,A61559,NULL,['FC']
3607,286,1113,91575,111,EQ517,Gold,['Y+']
3608,171,746,122955,3323,IN348,NULL,['Y+']
3609,271,1063,76938,2350,3P3796,NULL,['J']
3610,259,1194,101043,609,NN1712,NULL,['FC']
3611,114,967,82656,1998,GD2542,NULL,['J']
3612,100,1059,22464,409,2B2398,Platinum,['Y']
3613,142,547,53226,2814,BO1558,Explorer,['Y+']
3614,220,1144,74202,3800,GV3512,Explorer,['Y+']
3615,179,794,127980,616,I93047,NULL,['J']
3616,196,939,132528,2454,VA284,Silver,['FC']
3617,123,695,13116,1427,ZX2754,NULL,['FC']
3618,281,1009,137313,2167,UX1024,NULL,['Y']
3619,284,396,38976,2592,2I1535,Explorer,['Y']
3620,213,1046,54573,3826,XN2692,NULL,['FC']
3621,221,869,110127,1753,DH795,Platinum,['FC']
3622,174,358,79062,2513,BS1116,Silver,['Y']
3623,243,695,4158,762,EJ1800,Gold,['J']
3624,123,350,54747,3639,GN2431,NULL,['FC']
3625,172,172,98637,907,IJ2300,NULL,['Y']
3626,142,851,141657,1284,KZ3813,NULL,['Y+']
3627,206,1121,84366,2584,ZX2754,NULL,['J']
3628,257,679,11919,514,N51991,Platinum,['FC']
3629,105,1164,88983,2522,SD1841,NULL,['FC']
3630,289,1187,60531,3313,6V682,Gold,['J']
3631,153,480,49452,1396,Q32265,NULL,['Y']
3632,206,1260,27216,3835,E2527,Silver,['Y']
3633,225,135,105942,1651,1K767,NULL,['J']
3634,287,740,4905,1136,ED1292,Platinum,['FC']
3635,292,288,117993,3477,OB1164,Explorer,['Y']
3636,233,1087,142773,2250,C31055,NULL,['FC']
3637,138,738,108795,2134,QD3098,Explorer,['Y']
3638,255,907,8337,921,AG1324,Silver,['Y']
3639,265,1205,54837,2419,NM3354,NULL,['Y']
3640,257,821,75924,53,DH1883,Explorer,['Y+']
3641,173,989,18297,794,XV2143,Silver,['J']
3642,266,1245,64476,1559,8V1905,NULL,['FC']
3643,111,428,131622,2733,LQ2035,NULL,['J']
3644,150,735,104946,1468,EG460,NULL,['Y']
3645,238,256,140832,3684,SB733,Silver,['Y']
3646,158,498,1839,1353,KH1934,Explorer,['Y']
3647,206,787,18675,2176,3S1984,Gold,['Y+']
3648,171,456,14808,79,9L1034,NULL,['FC']
3649,204,658,15705,681,HJ3285,Gold,['Y']
3650,166,895,98580,522,BB2957,NULL,['Y+']
3651,193,475,5814,407,E62368,Platinum,['J']
3652,272,958,112293,2838,QJ2030,NULL,['Y']
3653,132,232,69099,1694,LH2363,Platinum,['Y']
3654,228,838,90825,1393,2M2539,NULL,['J']
3655,195,706,72933,795,ZF3430,NULL,['Y']
3656,113,163,80190,3601,PF3290,Explorer,['Y+']
3657,236,666,115692,3215,TS1396,Silver,['Y']
3658,190,581,1119,2205,0E19,NULL,['Y+']
3659,160,874,4557,860,G81454,Explorer,['Y+']
3660,133,514,63678,2077,CP3966,NULL,['Y']
3661,181,1175,69402,1536,2C3072,NULL,['FC']
3662,170,1044,20082,700,C6852,Gold,['J']
3663,165,418,32097,3337,QI794,NULL,['Y']
3664,207,1228,29319,3506,DB760,NULL,['J']
3665,150,245,69762,2644,111656,Platinum,['Y+']
3666,225,1121,135453,3382,NE3172,Explorer,['Y+']
3667,156,577,77301,670,9S3970,NULL,['FC']
3668,146,1254,20406,3673,HR3111,Silver,['Y']
3669,122,1035,103215,563,TJ1315,Gold,['Y+']
3670,154,1117,142770,610,IX211,Gold,['Y']
3671,102,498,17766,856,LQ1569,NULL,['FC']
3672,240,924,62127,2716,M23742,Silver,['FC']
3673,262,445,12519,851,BZ3528,Platinum,['Y']
3674,180,354,62304,637,5H277,Platinum,['Y+']
3675,184,101,77697,117,G7670,Explorer,['J']
3676,202,705,95079,2860,S03125,Silver,['J']
3677,285,221,130380,2406,2R1251,NULL,['Y+']
3678,155,977,109440,1638,IJ1624,Gold,['Y+']
3679,148,668,82596,3340,5F1763,Platinum,['Y']
3680,289,1102,156,742,1I138,Platinum,['J']
3681,260,668,132378,3901,8R658,Explorer,['Y']
3682,192,1237,54966,196,IT3397,NULL,['Y']
3683,287,1246,132018,1342,XQ3210,Platinum,['FC']
3684,224,503,927,2017,4H700,Gold,['FC']
3685,205,137,37011,381,HP2875,NULL,['Y+']
3686,299,872,97056,72,++477,NULL,['Y']
3687,276,361,64350,940,6B1891,NULL,['Y+']
3688,114,807,82962,3439,H33188,NULL,['FC']
3689,247,755,140562,3211,IP2017,Platinum,['FC']
3690,101,1206,60717,1833,OP1188,NULL,['Y']
3691,183,505,107001,2489,D81565,Silver,['J']
3692,291,667,5508,3824,T92329,Silver,['FC']
3693,273,637,26598,3375,RW3509,NULL,['Y']
3694,250,171,77337,2333,JW1184,NULL,['FC']
3695,178,895,95709,1672,13677,NULL,['Y+']
3696,244,1060,95199,3683,RI2394,Explorer,['J']
3697,273,1115,109563,2354,NA2001,NULL,['FC']
3698,175,453,32955,1613,JA1023,NULL,['Y']
3699,213,712,96909,2297,OH1777,Silver,['J']
3700,281,252,142905,1722,BK1306,NULL,['FC']
3701,217,1124,31239,1092,WZ2385,Silver,['Y']
3702,213,118,106080,3122,201885,NULL,['Y+']
3703,191,754,49296,1683,TW2913,Gold,['J']
3704,216,1046,14586,884,D7854,Gold,['Y+']
3705,274,936,118011,3647,..541,NULL,['J']
3706,153,268,133077,3240,K97,Gold,['J']
3707,177,1128,105138,2454,CE3907,Gold,['Y']
3708,150,859,142845,650,TI1020,Silver,['J']
3709,224,823,21150,569,7W2269,NULL,['Y+']
3710,282,893,35769,2800,H5135,NULL,['Y']
3711,290,829,134589,685,F993,Platinum,['FC']
3712,153,527,24357,1940,BU933,Explorer,['J']
3713,249,159,131682,3654,MI532,Explorer,['Y']
3714,134,288,97797,3816,E5362,Gold,['Y+']
3715,248,618,2505,3394,Z82204,Silver,['Y']
3716,120,224,54735,2863,W53980,Gold,['Y+']
3717,130,105,50241,3953,R81992,NULL,['J']
3718,251,537,37452,3843,BW2170,Platinum,['FC']
3719,258,368,126603,2251,Y01612,NULL,['Y+']
3720,127,983,76761,1942,4Y1999,NULL,['FC']
3721,154,1049,50073,2739,P7566,NULL,['Y']
3722,162,547,36135,2479,LM3094,NULL,['Y+']
3723,172,1191,110127,1934,6A1972,Platinum,['J']
3724,203,936,94620,2787,DK3205,NULL,['Y']
3725,258,741,132588,972,5H277,Silver,['FC']
3726,239,657,42453,2606,EW2471,NULL,['Y']
3727,209,449,59235,443,L1197,NULL,['Y']
3728,131,493,50172,1357,5A2738,NULL,['Y+']
3729,116,511,65493,753,VE2342,Silver,['Y+']
3730,288,238,99849,3768,W21880,NULL,['Y']
3731,241,955,140331,1614,OL3504,Platinum,['Y']
3732,184,827,81663,743,O22894,NULL,['Y']
3733,170,618,4551,2458,GG3689,Explorer,['Y+']
3734,278,587,115641,2669,E12636,Explorer,['Y+']
3735,147,885,36483,3839,QT3630,Explorer,['Y']
3736,106,758,71028,3049,P5802,Platinum,['Y+']
3737,205,747,92802,2563,HJ3285,NULL,['FC']
3738,196,1073,79110,1847,241345,Explorer,['J']
3739,294,277,37359,1326,PI3450,NULL,['Y']
3740,186,171,130482,354,HW1853,Gold,['Y']
3741,233,1127,63648,2692,4X3424,Explorer,['Y+']
3742,200,197,16779,1716,P91022,Explorer,['FC']
3743,136,1242,43962,3702,R82853,Gold,['Y']
3744,256,369,22812,1982,Q51246,NULL,['FC']
3745,230,420,96861,2179,8O421,NULL,['Y+']
3746,114,630,63183,2708,GI3618,Gold,['FC']
3747,231,1228,37626,2122,AI1099,Explorer,['Y']
3748,187,106,2817,1446,L82626,NULL,['FC']
3749,109,528,89499,3711,QZ1443,NULL,['Y+']
3750,244,1014,11571,424,ЯП2682,Explorer,['Y']
3751,228,275,67467,1101,KC2141,NULL,['Y']
3752,253,784,17166,1262,LK1027,NULL,['Y+']
3753,234,357,83397,3652,OH697,NULL,['Y+']
3754,150,198,28245,3844,E8372,NULL,['Y+']
3755,193,885,143529,1532,S11689,Gold,['J']
3756,207,1206,25848,445,M72785,NULL,['FC']
3757,126,785,56604,1193,9I3218,NULL,['FC']
3758,209,589,61815,3767,9V1637,NULL,['Y']
3759,178,101,59376,890,QL2458,NULL,['J']
3760,247,225,36234,3871,Y9754,Silver,['J']
3761,145,747,16161,739,VC2313,NULL,['Y+']
3762,131,1239,128070,16,O2509,NULL,['Y']
3763,280,624,42681,599,9T1309,NULL,['Y']
3764,187,115,142905,1558,HN3484,NULL,['FC']
3765,205,799,118125,1255,9L310,Explorer,['FC']
3766,120,509,17532,2289,LE2575,NULL,['Y']
3767,148,974,4110,2871,M11197,Explorer,['Y+']
3768,231,1140,66765,433,76811,NULL,['FC']
3769,169,989,145797,1708,S61691,NULL,['Y+']
3770,281,928,50541,3603,HK418,NULL,['FC']
3771,229,505,42492,3136,JW1184,Explorer,['Y+']
3772,295,652,129876,3057,LW2272,Silver,['FC']
3773,110,1052,86739,1241,GW3469,Explorer,['FC']
3774,234,402,30885,1555,QY3350,NULL,['Y+']
3775,123,1214,22026,3760,HR571,Gold,['Y+']
3776,142,316,83694,3552,V21610,Silver,['Y']
3777,275,1120,42912,3805,BB735,NULL,['FC']
3778,125,652,31521,1687,WQ3402,NULL,['FC']
3779,133,743,45174,2404,DH2174,NULL,['J']
3780,257,723,86664,1212,K61091,NULL,['Y+']
3781,286,669,63726,2479,N03903,Platinum,['FC']
3782,185,516,85230,2425,TW66,Silver,['Y']
3783,119,652,111540,2946,XX3258,NULL,['Y+']
3784,244,351,24351,786,AS1343,NULL,['Y']
3785,105,812,102822,130,9O1090,NULL,['Y+']
3786,169,874,128493,3825,X3300,Explorer,['Y']
3787,166,271,141921,632,I62366,Gold,['Y']
3788,238,781,5508,2637,XS3420,Silver,['Y']
3789,132,754,134091,3443,LE2575,Explorer,['J']
3790,250,1174,136200,3565,B4969,Explorer,['J']
3791,122,505,129264,2143,W21880,Platinum,['Y']
3792,183,1245,35988,2864,WF2075,NULL,['FC']
3793,107,709,120357,1880,1K1904,Platinum,['J']
3794,207,229,80466,1973,12270,NULL,['Y+']
3795,232,901,57546,656,AD2446,Silver,['Y+']
3796,192,1118,149649,3781,N4385,NULL,['Y']
3797,150,396,93579,2366,GE1179,NULL,['J']
3798,251,877,11835,2502,K11714,NULL,['Y+']
3799,143,737,59259,3216,DV3404,Gold,['J']
3800,269,999,13626,2415,1B2289,Explorer,['Y+']
3801,280,276,71478,2023,BK2757,NULL,['Y+']
3802,159,858,56181,1170,UT3405,NULL,['J']
3803,299,663,16137,514,TW2793,Silver,['Y+']
3804,117,851,99414,1342,L33793,Silver,['FC']
3805,147,902,71502,1479,::3174,Silver,['Y']
3806,122,544,35961,1112,2L3572,Platinum,['J']
3807,189,1260,145080,2339,ML1669,NULL,['Y']
3808,160,233,118356,3799,GN2431,NULL,['Y+']
3809,181,525,134814,1818,H61215,Explorer,['Y']
3810,262,636,46479,1864,J92781,NULL,['Y+']
3811,205,293,50130,870,Y183,Explorer,['Y']
3812,133,593,61380,2425,J8167,NULL,['Y']
3813,255,936,38256,485,S73508,NULL,['FC']
3814,196,986,95397,2241,BX2966,NULL,['Y']
3815,274,1014,146142,3519,WK119,Gold,['FC']
3816,146,1029,149718,3591,EK782,Silver,['FC']
3817,260,183,71976,3293,123576,NULL,['FC']
3818,166,582,87888,209,I72698,Explorer,['Y+']
3819,126,645,66534,842,RL3670,NULL,['FC']
3820,252,143,96165,3782,3E2321,Silver,['J']
3821,168,805,88116,3304,C63056,Explorer,['FC']
3822,218,270,25602,863,SW1226,Silver,['FC']
3823,202,610,84684,435,W41840,Explorer,['J']
3824,173,797,40860,3733,D91522,Explorer,['Y']
3825,232,188,61629,1529,OG3674,NULL,['Y+']
3826,163,825,87213,1438,FV1071,Gold,['Y+']
3827,256,931,16137,1935,8P419,Silver,['FC']
3828,158,1281,4152,2793,YV159,Platinum,['J']
3829,219,302,72453,3840,7B2243,Silver,['Y+']
3830,114,136,143958,3852,MS2930,Silver,['FC']
3831,258,168,69828,3910,QN315,Platinum,['J']
3832,215,724,27507,1964,G23452,Platinum,['Y+']
3833,200,830,50331,1388,1B956,Gold,['Y+']
3834,185,458,30672,3827,6V3844,NULL,['Y+']
3835,144,600,4287,352,IJ1624,NULL,['J']
3836,157,580,6600,3334,M3243,Gold,['FC']
3837,251,331,131163,2062,N22742,Gold,['J']
3838,109,1273,87519,1149,WH1147,NULL,['J']
3839,277,593,36915,294,2C1602,NULL,['Y+']
3840,300,573,115413,633,AX1442,NULL,['Y+']
3841,275,1182,138843,1175,NC3911,Platinum,['Y']
3842,123,986,149628,2059,HC902,Gold,['Y+']
3843,176,777,48036,2467,NV146,Gold,['FC']
3844,120,715,46974,2982,8P2975,Platinum,['Y']
3845,156,360,50130,101,R63789,Explorer,['Y']
3846,300,1108,116229,999,WG1819,Silver,['Y']
3847,179,1119,92889,2023,RQ3894,NULL,['Y+']
3848,130,565,40227,64,BS2796,NULL,['Y+']
3849,234,472,105273,1895,LX3317,NULL,['J']
3850,116,480,95550,3034,XT3896,Silver,['FC']
3851,246,642,81630,3536,Z03251,NULL,['Y+']
3852,148,1297,68277,3229,WK3401,NULL,['Y+']
3853,196,161,89967,1333,VG1854,Silver,['Y']
3854,143,284,56511,3598,G3489,Platinum,['Y']
3855,133,936,80652,71,MP3655,NULL,['Y']
3856,283,939,27153,3887,GB1063,Gold,['FC']
3857,166,507,54879,1297,SQ237,NULL,['J']
3858,255,1112,135756,653,LM88,NULL,['J']
3859,168,1178,9690,3480,E61477,NULL,['FC']
3860,218,533,75411,831,9V1872,NULL,['Y']
3861,242,890,105990,1283,7R2474,NULL,['Y']
3862,231,1029,57804,323,HR571,Gold,['Y']
3863,278,383,43254,2851,MH2834,NULL,['FC']
3864,185,481,30003,3163,IQ1463,Explorer,['Y']
3865,178,895,15324,1883,S01370,Platinum,['Y+']
3866,220,715,52329,3089,MA2073,Explorer,['FC']
3867,119,1218,12516,304,QY1204,Platinum,['Y']
3868,283,187,16701,1302,J5752,NULL,['Y']
3869,259,625,65190,1375,8F1511,Silver,['Y']
3870,150,664,8859,1028,W1819,Silver,['J']
3871,281,1052,33018,3481,AF907,NULL,['J']
3872,254,522,72855,3262,L33526,NULL,['Y+']
3873,269,766,77211,3741,Q93858,NULL,['J']
3874,257,1124,34365,1048,JK641,NULL,['Y+']
3875,287,1148,101853,96,FH776,Platinum,['FC']
3876,187,476,4119,1391,G12608,NULL,['Y+']
3877,107,1197,84882,1138,1H3728,NULL,['Y+']
3878,151,579,73941,3929,3N3790,Platinum,['FC']
3879,171,735,21789,3835,XX2469,NULL,['Y']
3880,249,461,1218,3525,RT2659,Gold,['Y']
3881,244,856,125010,3004,F32804,NULL,['Y+']
3882,296,961,77730,3837,BS3149,Gold,['Y+']
3883,224,259,21036,2231,PJ1528,NULL,['J']
3884,257,864,121794,44,AO3017,Platinum,['J']
3885,238,810,16575,1804,G917,Silver,['J']
3886,215,751,2145,1930,V11166,Explorer,['FC']
3887,234,1187,95799,2263,SV3158,NULL,['FC']
3888,288,714,118089,3434,YT357,Explorer,['Y']
3889,200,673,98598,481,L82734,NULL,['Y']
3890,282,933,70275,1044,GE1179,NULL,['FC']
3891,278,1014,103023,1591,XZ3713,NULL,['Y']
3892,107,933,37425,1746,6V3844,Explorer,['Y+']
3893,296,510,129498,2746,M72815,NULL,['Y+']
3894,134,565,117165,1475,BX2966,Silver,['Y']
